id;sentiment_priemer;Specific type;Title;Author;Author id;text;Created;Added to system;Context;Link to the source;Domain;Sentiment;Sentiment points;Domain group;quality points;Tag;Keywords;Gender;Project name;field20;influenceScore;comments;views;shares;wow;love;like;haha;sad;angry;thankful;uniqueVievs;fans;retweet;favs;hearts;likes;dislikes;followers;Geolocation;Language;Country;Rating;Thread ID;text_cleaned;tokenizator
twitter_1270263318209495040;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;9:49 ZPOŽDĚNÍ 🚌 31 ze zastávky Kubatova (9:52) > Hlavní nádraží (10:01) cca 10-15 min. Zastávka Týneček není obsluhována.;09.06.2020 9:55;09.06.2020 12:25;;https://twitter.com/DPMO_official/statuses/1270263318209495040;twitter.com;NEGATIVE;-8;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;197;;cs;cz;;twitter_1270263318209495040;9:49 ZPOZDENI 🚌 31 ze zastavky Kubatova (9:52) > Hlavni nadrazi (10:01) cca 10-15 min. Zastavka Tynecek neni obsluhovana.;zpozdeni, ze, zastavky, kubatova, hlavni, nadrazi, cca, min, zastavka, tynecek, neni, obsluhovana
twitter_1270271454358224896;2;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;10:24 Zastávky Týneček a Kubatova (směr Hlavní nádraží) nejsou obsluhovány. 🚌 31 vyjede ze zastávky Na Rohu (10:51) > Hlavní nádraží (10:59) .;09.06.2020 10:28;09.06.2020 12:25;;https://twitter.com/DPMO_official/statuses/1270271454358224896;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;1;;;;197;;cs;cz;;twitter_1270271454358224896;10:24 Zastavky Tynecek a Kubatova (smer Hlavni nadrazi) nejsou obsluhovany. 🚌 31 vyjede ze zastavky Na Rohu (10:51) > Hlavni nadrazi (10:59) .;zastavky, tynecek, kubatova, smer, hlavni, nadrazi, nejsou, obsluhovany, vyjede, ze, zastavky, na, rohu, hlavni, nadrazi
twitter_1270276151961948165;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;10:45 ZPOŽDĚNÍ 🚌 21 ze zastávky Ladova (10:36) > Hlavní nádraží (10:53) cca 10 minut.;09.06.2020 10:46;09.06.2020 11:19;;https://twitter.com/DPMO_official/statuses/1270276151961948165;twitter.com;NEGATIVE;-2;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;2;;;;197;;cs;cz;;twitter_1270276151961948165;10:45 ZPOZDENI 🚌 21 ze zastavky Ladova (10:36) > Hlavni nadrazi (10:53) cca 10 minut.;zpozdeni, ze, zastavky, ladova, hlavni, nadrazi, cca, minut
twitter_1270286729770078208;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;11:26 ZPOŽDĚNÍ 🚌 42 ze zastávky FN, Centrální příjem (11:13) > Nová Ulice (11:19) cca 10-15 minut.;09.06.2020 11:28;09.06.2020 16:38;;https://twitter.com/DPMO_official/statuses/1270286729770078208;twitter.com;NEGATIVE;-4;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;198;;cs;cz;;twitter_1270286729770078208;11:26 ZPOZDENI 🚌 42 ze zastavky FN, Centralni prijem (11:13) > Nova Ulice (11:19) cca 10-15 minut.;zpozdeni, ze, zastavky, fn, centralni, prijem, nova, ulice, cca, minut
twitter_1270331978202701825;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;14:15 VYNECHÁNÍ SPOJE 🚋 1 ze zastávky Tržnice (14:12) > Nová Ulice (14:22) a v opačném směru Nová Ulice (14:28) > po zastávku Okresní soud (14:36). Náhradní 🚋 vyjede ze zastávky Okresní soud ve směru od Nám. Hrdinů v 14:36. Prosíme cestující, aby si přešli na protější zastávku. https://pic.twitter.com/V1dDvmXuCN;09.06.2020 14:28;09.06.2020 21:05;;https://twitter.com/DPMO_official/statuses/1270331978202701825;twitter.com;NEGATIVE;-23;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;198;;cs;cz;;twitter_1270331978202701825;14:15 VYNECHANI SPOJE 🚋 1 ze zastavky Trznice (14:12) > Nova Ulice (14:22) a v opacnem smeru Nova Ulice (14:28) > po zastavku Okresni soud (14:36). Nahradni 🚋 vyjede ze zastavky Okresni soud ve smeru od Nam. Hrdinu v 14:36. Prosime cestujici, aby si presli na protejsi zastavku. https://pic.twitter.com/V1dDvmXuCN;vynechani, spoje, ze, zastavky, trznice, nova, ulice, opacnem, smeru, nova, ulice, po, zastavku, okresni, soud, nahradni, vyjede, ze, zastavky, okresni, soud, ve, smeru, od, nam, hrdinu, prosime, cestujici, aby, si, presli, na, protejsi, zastavku
twitter_1270351330738044928;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;15:44 ZPOŽDĚNÍ 🚌 11 ve směru na Sv. Kopeček cca 5-10 minut z důvodu hustého provozu.;09.06.2020 15:45;10.06.2020 1:26;;https://twitter.com/DPMO_official/statuses/1270351330738044928;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;1;;;;197;;cs;cz;;twitter_1270351330738044928;15:44 ZPOZDENI 🚌 11 ve smeru na Sv. Kopecek cca 5-10 minut z duvodu husteho provozu.;zpozdeni, ve, smeru, na, sv, kopecek, cca, minut, duvodu, husteho, provozu
twitter_1270601042439426054;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;8:13 ZPOŽDĚNÍ 🚋 U ze zastávky Palackého (8:06) > Neředín, krematorium (8:14) cca 5-10 minut.;10.06.2020 8:17;10.06.2020 9:26;;https://twitter.com/DPMO_official/statuses/1270601042439426054;twitter.com;NEGATIVE;-1;Twitter;;;;u;Olmík;;3;0;0;;0;0;0;0;0;0;0;;;0;0;;;;195;;cs;cz;;twitter_1270601042439426054;8:13 ZPOZDENI 🚋 U ze zastavky Palackeho (8:06) > Neredin, krematorium (8:14) cca 5-10 minut.;zpozdeni, ze, zastavky, palackeho, neredin, krematorium, cca, minut
twitter_1270601874102800384;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;8:17 ZPOŽDĚNÍ 🚋 7 ze zastávky Palackého (8:12) > Neředín, krematorium (8:20) cca 5-10 minut.;10.06.2020 8:21;10.06.2020 9:26;;https://twitter.com/DPMO_official/statuses/1270601874102800384;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;3;0;0;;0;0;0;0;0;0;0;;;0;0;;;;195;;cs;cz;;twitter_1270601874102800384;8:17 ZPOZDENI 🚋 7 ze zastavky Palackeho (8:12) > Neredin, krematorium (8:20) cca 5-10 minut.;zpozdeni, ze, zastavky, palackeho, neredin, krematorium, cca, minut
twitter_1270606421932081152;2;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;8:30 VYNECHANÝ SPOJ 🚌 11 ze zastávky Svatý Kopeček, ZOO (8:23) > Hlavní nádraží (8:42).;10.06.2020 8:39;10.06.2020 10:33;;https://twitter.com/DPMO_official/statuses/1270606421932081152;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;199;;cs;cz;;twitter_1270606421932081152;8:30 VYNECHANY SPOJ 🚌 11 ze zastavky Svaty Kopecek, ZOO (8:23) > Hlavni nadrazi (8:42).;vynechany, spoj, ze, zastavky, svaty, kopecek, zoo, hlavni, nadrazi
twitter_1270619159806849025;1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;9:26 VYNECHANÝ SPOJ 🚌 11 ze zastávky Sv. Kopeček, ZOO (9:23) > Hlavní nádraží (9:42).;10.06.2020 9:29;10.06.2020 10:33;;https://twitter.com/DPMO_official/statuses/1270619159806849025;twitter.com;POSITIVE;1;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;1;;;;199;;cs;cz;;twitter_1270619159806849025;9:26 VYNECHANY SPOJ 🚌 11 ze zastavky Sv. Kopecek, ZOO (9:23) > Hlavni nadrazi (9:42).;vynechany, spoj, ze, zastavky, sv, kopecek, zoo, hlavni, nadrazi
twitter_1270634847820820480;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;10:29 ZPOŽDĚNÍ některých spojů 🚌 X, 14, 21 ve směru Hlavní nádraží > Pasteurova cca 5-10 minut.;10.06.2020 10:32;10.06.2020 10:33;;https://twitter.com/DPMO_official/statuses/1270634847820820480;twitter.com;NEGATIVE;-5;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;199;;cs;cz;;twitter_1270634847820820480;10:29 ZPOZDENI nekterych spoju 🚌 X, 14, 21 ve smeru Hlavni nadrazi > Pasteurova cca 5-10 minut.;zpozdeni, nekterych, spoju, ve, smeru, hlavni, nadrazi, pasteurova, cca, minut
twitter_1270778921508880384;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;20:03 ZPOŽDĚNÍ linky X ze zastávky Náměstí Republiky (19:54) - Hlavní nádraží (20:00) cca 10 - 15 minut.;10.06.2020 20:04;11.06.2020 9:16;;https://twitter.com/DPMO_official/statuses/1270778921508880384;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;1;;;;199;;cs;cz;;twitter_1270778921508880384;20:03 ZPOZDENI linky X ze zastavky Namesti Republiky (19:54) - Hlavni nadrazi (20:00) cca 10 - 15 minut.;zpozdeni, linky, ze, zastavky, namesti, republiky, hlavni, nadrazi, cca, minut
twitter_1271079559308414976;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"❗️Dočasné omezení linky č. 42❗️

V pátek 12. 6. 2020 v době od 12.00 hod. do ukončení provozu, nebudou linkou č. 42 obsluhovány zastávky:
>Tyfloservis,
> FN, Ortopedie,
> FN, U Lékárny,
> FN, III. interní klinika,
> FN, Ředitelství https://pic.twitter.com/QA2ZujOgFW";11.06.2020 15:59;11.06.2020 16:52;;https://twitter.com/DPMO_official/statuses/1271079559308414976;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;1;;;;200;;cs;cz;;twitter_1271079559308414976;"❗️Docasne omezeni linky c. 42❗️

V patek 12. 6. 2020 v dobe od 12.00 hod. do ukonceni provozu, nebudou linkou c. 42 obsluhovany zastavky:
>Tyfloservis,
> FN, Ortopedie,
> FN, U Lekarny,
> FN, III. interni klinika,
> FN, Reditelstvi https://pic.twitter.com/QA2ZujOgFW";docasne, omezeni, linky, patek, dobe, od, hod, do, ukonceni, provozu, nebudou, linkou, obsluhovany, zastavky, >tyfloservis, fn, ortopedie, fn, lekarny, fn, iii, interni, klinika, fn, reditelstvi
twitter_1271295718016397312;1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;Víte, jak přepravovat své 🐕🐩🐈 mazlíčky v 🚋🚌? https://youtu.be/JL3qoPLkDYs prostřednictvím @YouTube;12.06.2020 6:18;12.06.2020 16:17;;https://twitter.com/DPMO_official/statuses/1271295718016397312;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;1;0;;;;197;;cs;cz;;twitter_1271295718016397312;Vite, jak prepravovat sve 🐕🐩🐈 mazlicky v 🚋🚌? https://youtu.be/JL3qoPLkDYs prostrednictvim @YouTube;vite, jak, prepravovat, sve, mazlicky, prostrednictvim, youtube
twitter_1271398488161619968;1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;13:03 VYNECHANÝ SPOJ 🚋 X4 ze zastávky Pavlovičky (13:13) > Autobusové nádraží podchod. (13:24). Náhradní spoj vyjede ze zastávky Hlavní nádraží (13:27).;12.06.2020 13:06;12.06.2020 20:29;;https://twitter.com/DPMO_official/statuses/1271398488161619968;twitter.com;POSITIVE;1;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;200;;cs;cz;;twitter_1271398488161619968;13:03 VYNECHANY SPOJ 🚋 X4 ze zastavky Pavlovicky (13:13) > Autobusove nadrazi podchod. (13:24). Nahradni spoj vyjede ze zastavky Hlavni nadrazi (13:27).;vynechany, spoj, ze, zastavky, pavlovicky, autobusove, nadrazi, podchod, nahradni, spoj, vyjede, ze, zastavky, hlavni, nadrazi
twitter_1272442021337325569;1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"❗️Posunutí autobusové zastávky Domov seniorů❗️

Od 22. 6. 2020 do 11. 9. 2020 bude prováděna oprava autobusové zastávky Domov seniorů směr Hlavní nádraží. Po dobu oprav bude zastávka posunuta cca 90 m vpřed k přenosnému označníku. https://pic.twitter.com/4y3mNqhvmJ";15.06.2020 10:13;15.06.2020 10:26;;https://twitter.com/DPMO_official/statuses/1272442021337325569;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;1;2;;;;200;;cs;cz;;twitter_1272442021337325569;"❗️Posunuti autobusove zastavky Domov senioru❗️

Od 22. 6. 2020 do 11. 9. 2020 bude provadena oprava autobusove zastavky Domov senioru smer Hlavni nadrazi. Po dobu oprav bude zastavka posunuta cca 90 m vpred k prenosnemu oznacniku. https://pic.twitter.com/4y3mNqhvmJ";posunuti, autobusove, zastavky, domov, senioru, od, do, bude, provadena, oprava, autobusove, zastavky, domov, senioru, smer, hlavni, nadrazi, po, dobu, oprav, bude, zastavka, posunuta, cca, vpred, prenosnemu, oznacniku
twitter_1272501527689801729;1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"Večerní míjení. Jak se jmenuje tato 🚏?

#dpmo #svamipocelyzivot #olomouc #mhd #zastavka #olomouccity #evo #tramvaj #tramway #bus #autobus #solaris #oznacnik https://pic.twitter.com/LiaKsykMth";15.06.2020 14:09;15.06.2020 15:14;;https://twitter.com/DPMO_official/statuses/1272501527689801729;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;5;;;;200;;cs;cz;;twitter_1272501527689801729;"Vecerni mijeni. Jak se jmenuje tato 🚏?

#dpmo #svamipocelyzivot #olomouc #mhd #zastavka #olomouccity #evo #tramvaj #tramway #bus #autobus #solaris #oznacnik https://pic.twitter.com/LiaKsykMth";vecerni, mijeni, jak, se, jmenuje, tato, dpmo, svamipocelyzivot, olomouc, mhd, zastavka, olomouccity, evo, tramvaj, tramway, bus, autobus, solaris, oznacnik
twitter_1272894447156711433;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;15:59 VYNECHÁNÍ SPOJE 🚋 X4 ze zastávky Pavlovičky (16:03) > Tržnice (16:17). Náhradní spoj vyjede ze zastávky Okresní soud ze směru od Nám.Hrdinů v 16:19. https://pic.twitter.com/mu7lLF9Qxu;16.06.2020 16:11;16.06.2020 18:14;;https://twitter.com/DPMO_official/statuses/1272894447156711433;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;200;;cs;cz;;twitter_1272894447156711433;15:59 VYNECHANI SPOJE 🚋 X4 ze zastavky Pavlovicky (16:03) > Trznice (16:17). Nahradni spoj vyjede ze zastavky Okresni soud ze smeru od Nam.Hrdinu v 16:19. https://pic.twitter.com/mu7lLF9Qxu;vynechani, spoje, ze, zastavky, pavlovicky, trznice, nahradni, spoj, vyjede, ze, zastavky, okresni, soud, ze, smeru, od, nam, hrdinu
twitter_1272898102920429576;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;16:24 ZPOŽDĚNÍ 🚌 31 ze zastávky Sigma (16:16) > Hlavní nádraží (16:25) cca 20-30 minut.;16.06.2020 16:25;17.06.2020 6:01;;https://twitter.com/DPMO_official/statuses/1272898102920429576;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;200;;cs;cz;;twitter_1272898102920429576;16:24 ZPOZDENI 🚌 31 ze zastavky Sigma (16:16) > Hlavni nadrazi (16:25) cca 20-30 minut.;zpozdeni, ze, zastavky, sigma, hlavni, nadrazi, cca, minut
twitter_1273199521305165824;2;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;Kdo ví, jak rychle dokáže frčet Evička? 🚋😤 https://pic.twitter.com/uuXhZKdeY5;17.06.2020 12:23;17.06.2020 14:13;;https://twitter.com/DPMO_official/statuses/1273199521305165824;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;3;;;;201;;cs;cz;;twitter_1273199521305165824;Kdo vi, jak rychle dokaze frcet Evicka? 🚋😤 https://pic.twitter.com/uuXhZKdeY5;kdo, vi, jak, rychle, dokaze, frcet, evicka
twitter_1273254553144655872;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;16:01 ZPOŽDĚNÍ 🚌 25 ze zastávky Kaufland, sklad (15:55) > Kaufland (16:20) cca 10-15 minut.;17.06.2020 16:01;18.06.2020 4:32;;https://twitter.com/DPMO_official/statuses/1273254553144655872;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;200;;cs;cz;;twitter_1273254553144655872;16:01 ZPOZDENI 🚌 25 ze zastavky Kaufland, sklad (15:55) > Kaufland (16:20) cca 10-15 minut.;zpozdeni, ze, zastavky, kaufland, sklad, kaufland, cca, minut
twitter_1273258013630115840;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;16:14 ZPOŽDĚNÍ 🚌 25 ze zastávky Kaufland (16:20) > Kaufland, sklad (16:40) cca 10-15 minut;17.06.2020 16:15;18.06.2020 4:32;;https://twitter.com/DPMO_official/statuses/1273258013630115840;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;200;;cs;cz;;twitter_1273258013630115840;16:14 ZPOZDENI 🚌 25 ze zastavky Kaufland (16:20) > Kaufland, sklad (16:40) cca 10-15 minut;zpozdeni, ze, zastavky, kaufland, kaufland, sklad, cca, minut
twitter_1273472081049587712;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;6:24 ZPOŽDĚNÍ 🚌 20 ze zastávky Chomoutov, škola (6:19) > Farmak (6:54) cca 5-10 minut.;18.06.2020 6:26;18.06.2020 11:09;;https://twitter.com/DPMO_official/statuses/1273472081049587712;twitter.com;NEGATIVE;-4;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;200;;cs;cz;;twitter_1273472081049587712;6:24 ZPOZDENI 🚌 20 ze zastavky Chomoutov, skola (6:19) > Farmak (6:54) cca 5-10 minut.;zpozdeni, ze, zastavky, chomoutov, skola, farmak, cca, minut
twitter_1273497401756704768;1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;8:04 VYNECHANÝ SPOJ 🚌 X ze zastávky Hlavní nádraží (8:06) > Náměstí Republiky (8:14) a v opačném směru Náměstí Republiky (8:15) > Hl. nádraží (8:22).;18.06.2020 8:06;18.06.2020 22:42;;https://twitter.com/DPMO_official/statuses/1273497401756704768;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;201;;cs;cz;;twitter_1273497401756704768;8:04 VYNECHANY SPOJ 🚌 X ze zastavky Hlavni nadrazi (8:06) > Namesti Republiky (8:14) a v opacnem smeru Namesti Republiky (8:15) > Hl. nadrazi (8:22).;vynechany, spoj, ze, zastavky, hlavni, nadrazi, namesti, republiky, opacnem, smeru, namesti, republiky, hl, nadrazi
twitter_1273504535290445824;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"Nabízíme servisní služby👍:
➡️Měření účinnosti brzd autobusů, užitkových vozidel, nákladních automobilů na zkušební válcové brzdové stolici MAHA s pořízením záznamu.
➡️Seřizování brzd autobusů, nákladních a užitkových vozidel aj.
Bližší informace: https://www.dpmo.cz/sluzby/servisni-sluzby/ https://pic.twitter.com/ymKwvDsr2G";18.06.2020 8:35;18.06.2020 9:40;;https://twitter.com/DPMO_official/statuses/1273504535290445824;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;1;2;;;;201;;cs;cz;;twitter_1273504535290445824;"Nabizime servisni sluzby👍:
➡️Mereni ucinnosti brzd autobusu, uzitkovych vozidel, nakladnich automobilu na zkusebni valcove brzdove stolici MAHA s porizenim zaznamu.
➡️Serizovani brzd autobusu, nakladnich a uzitkovych vozidel aj.
Blizsi informace: https://www.dpmo.cz/sluzby/servisni-sluzby/ https://pic.twitter.com/ymKwvDsr2G";nabizime, servisni, sluzby, mereni, ucinnosti, brzd, autobusu, uzitkovych, vozidel, nakladnich, automobilu, na, zkusebni, valcove, brzdove, stolici, maha, porizenim, zaznamu, serizovani, brzd, autobusu, nakladnich, uzitkovych, vozidel, aj, blizsi, informace
twitter_1273953364473151494;0;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;14:16 ZPOŽDĚNÍ 🚌X ze zastávky Náměstí Republiky (14:15) > Hlavní nádraží (14:22) cca 5-10 minut.;19.06.2020 14:18;19.06.2020 15:47;;https://twitter.com/DPMO_official/statuses/1273953364473151494;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;1;;;;201;;cs;cz;;twitter_1273953364473151494;14:16 ZPOZDENI 🚌X ze zastavky Namesti Republiky (14:15) > Hlavni nadrazi (14:22) cca 5-10 minut.;zpozdeni, ze, zastavky, namesti, republiky, hlavni, nadrazi, cca, minut
twitter_1274012222533107712;-1;Tweet;;Rostislav Mucha (@MuchaRostislav);1,02086E+18;@DPMO_official Za mě, určitě dobrá zpráva. Podle mého názoru, nynější nošení roušek už pozbývá smysl.;19.06.2020 18:12;19.06.2020 18:15;reply_1273598048107724801;https://twitter.com/MuchaRostislav/statuses/1274012222533107712;twitter.com;NEUTRAL;0;Twitter;;;@DPMO_official;m;Olmík;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;4;;cs;;;twitter_1273527672308674560;@DPMO_official Za me, urcite dobra zprava. Podle meho nazoru, nynejsi noseni rousek uz pozbyva smysl.;dpmo, official, za, me, urcite, dobra, zprava, podle, meho, nazoru, nynejsi, noseni, rousek, uz, pozbyva, smysl
twitter_1274949481050537985;1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"❗️Posunutí autobusové zastávky Domov seniorů❗️

Od 22. 6. 2020 do 11. 9. 2020 bude prováděna oprava autobusové zastávky Domov seniorů směr Hlavní nádraží. Po dobu oprav bude zastávka posunuta cca 90 m vpřed k přenosnému označníku. https://pic.twitter.com/ZQBi18y135";22.06.2020 8:16;22.06.2020 18:36;;https://twitter.com/DPMO_official/statuses/1274949481050537985;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;1;1;;;;202;;cs;cz;;twitter_1274949481050537985;"❗️Posunuti autobusove zastavky Domov senioru❗️

Od 22. 6. 2020 do 11. 9. 2020 bude provadena oprava autobusove zastavky Domov senioru smer Hlavni nadrazi. Po dobu oprav bude zastavka posunuta cca 90 m vpred k prenosnemu oznacniku. https://pic.twitter.com/ZQBi18y135";posunuti, autobusove, zastavky, domov, senioru, od, do, bude, provadena, oprava, autobusove, zastavky, domov, senioru, smer, hlavni, nadrazi, po, dobu, oprav, bude, zastavka, posunuta, cca, vpred, prenosnemu, oznacniku
twitter_1274984884658987010;2;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"❗️Dočasná změna vedení linky X ❗️

➡️V sobotu 27. 6. 2020 a v neděli 28. 6. 2020 bude uzavřen pro veškerý provoz most v ul. 1. máje.

➡️ ✅budou obsluhovány 🚏Komenského.
➡️ 🚏 Žižkovo nám. ❌nebudou obsluhovány.
➡️ Kapesní jízdní řád linky X: https://www.dpmo.cz/doc/x-a6-20200627.pdf https://pic.twitter.com/XV5WsI9BDn";22.06.2020 10:37;22.06.2020 10:39;;https://twitter.com/DPMO_official/statuses/1274984884658987010;twitter.com;NEGATIVE;-2;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;1;0;;;;202;;cs;cz;;twitter_1274984884658987010;"❗️Docasna zmena vedeni linky X ❗️

➡️V sobotu 27. 6. 2020 a v nedeli 28. 6. 2020 bude uzavren pro veskery provoz most v ul. 1. maje.

➡️ ✅budou obsluhovany 🚏Komenskeho.
➡️ 🚏 Zizkovo nam. ❌nebudou obsluhovany.
➡️ Kapesni jizdni rad linky X: https://www.dpmo.cz/doc/x-a6-20200627.pdf https://pic.twitter.com/XV5WsI9BDn";docasna, zmena, vedeni, linky, sobotu, nedeli, bude, uzavren, pro, veskery, provoz, most, ul, maje, budou, obsluhovany, komenskeho, zizkovo, nam, nebudou, obsluhovany, kapesni, jizdni, rad, linky
twitter_1275345438053466113;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"10:26 ODKLON 🚋 U, 7 UKONČEN

🚋 linky U a 7 se vrací do svých původních tras. Na spojích dochází ke zpoždění. https://pic.twitter.com/UFX0EHrSGb";23.06.2020 10:30;23.06.2020 19:32;;https://twitter.com/DPMO_official/statuses/1275345438053466113;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;202;;cs;cz;;twitter_1275345438053466113;"10:26 ODKLON 🚋 U, 7 UKONCEN

🚋 linky U a 7 se vraci do svych puvodnich tras. Na spojich dochazi ke zpozdeni. https://pic.twitter.com/UFX0EHrSGb";odklon, ukoncen, linky, se, vraci, do, svych, puvodnich, tras, na, spojich, dochazi, ke, zpozdeni
twitter_1275356229850796032;-1;Tweet;;DPMO - Dopravní podnik města Olomouce, a. s. (@DPMO_official);9,9194E+17;"Konec 🚋 kolejí.

#dpmo #svamipocelyzivot #olomouc #olomouccity #tramway #tramvaj #koleje #konec #olomouckykraj https://pic.twitter.com/1bCTV4OMAK";23.06.2020 11:13;23.06.2020 15:30;;https://twitter.com/DPMO_official/statuses/1275356229850796032;twitter.com;NEUTRAL;0;Twitter;;;;u;Olmík;;4;0;0;;0;0;0;0;0;0;0;;;0;4;;;;201;;cs;cz;;twitter_1275356229850796032;"Konec 🚋 koleji.

#dpmo #svamipocelyzivot #olomouc #olomouccity #tramway #tramvaj #koleje #konec #olomouckykraj https://pic.twitter.com/1bCTV4OMAK";konec, koleji, dpmo, svamipocelyzivot, olomouc, olomouccity, tramway, tramvaj, koleje, konec, olomouckykraj
