id;sentiment_priemer;Specific type;Title;Author;Author id;text;Created;Added to system;Context;Link to the source;Domain;Sentiment;Sentiment points;Domain group;quality points;Tag;Keywords;Gender;Project name;field20;influenceScore;comments;views;shares;wow;love;like;haha;sad;angry;thankful;uniqueVievs;fans;retweet;favs;hearts;likes;dislikes;followers;Geolocation;Language;Country;Rating;Thread ID;text_cleaned;tokenizator
twitter_1331982086270562309;1;Tweet;;JěňýXtrýček (@stjan);17779884;@luba_z_mesta @DPOstrava Jak by stála v Přívozu u nádraží ?;26.11.2020 16:24;26.11.2020 17:40;reply_1331961242521624579;https://twitter.com/stjan/statuses/1331982086270562309;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;509;;cs;cz;;twitter_1331961242521624579;@luba_z_mesta @DPOstrava Jak by stala v Privozu u nadrazi ?;luba, mesta, dpostrava, jak, by, stala, privozu, nadrazi
twitter_1331989281519382528;1;Tweet;;Lubomír Fridrich (@luba_z_mesta);3405572176;@ondrakostik @DPOstrava 60m je overkill :) ikdyž přeplněné umí být i ty největší. jen bych 32 fakt nenazýval vysokokapacitní tramvají, toť vše.;26.11.2020 16:52;26.11.2020 18:38;reply_1331982341271670785;https://twitter.com/luba_z_mesta/statuses/1331989281519382528;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;4;0;0;;0;0;0;0;0;0;0;;;0;2;;;;618;;cs;be;;twitter_1331982341271670785;@ondrakostik @DPOstrava 60m je overkill :) ikdyz preplnene umi byt i ty nejvetsi. jen bych 32 fakt nenazyval vysokokapacitni tramvaji, tot vse.;ondrakostik, dpostrava, je, overkill, ikdyz, preplnene, umi, byt, ty, nejvetsi, jen, bych, fakt, nenazyval, vysokokapacitni, tramvaji, tot, vse
twitter_1332030496373678080;2;Tweet;;Aleš Burakowski (@Burak_OV);598213546;@luba_z_mesta @Anlexcz @DPOstrava Už jsem jel se soupravou 2x KT čili přes 60m... A jako dobrý, nicméně na takové srandy se musí přizpůsobit infrastruktura - křižovatky apod....;26.11.2020 19:36;26.11.2020 20:05;reply_1331973020001464320;https://twitter.com/Burak_OV/statuses/1332030496373678080;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;3;;;;849;;cs;cz;;twitter_1331973020001464320;@luba_z_mesta @Anlexcz @DPOstrava Uz jsem jel se soupravou 2x KT cili pres 60m... A jako dobry, nicmene na takove srandy se musi prizpusobit infrastruktura - krizovatky apod....;luba, mesta, anlexcz, dpostrava, uz, jsem, jel, se, soupravou, kt, cili, pres, jako, dobry, nicmene, na, takove, srandy, se, musi, prizpusobit, infrastruktura, krizovatky, apod
twitter_1332031539480236033;-1;Tweet;;Lubomír Fridrich (@luba_z_mesta);3405572176;@Burak_OV @Anlexcz @DPOstrava Nějaká porucha nebo Colours? A máš fotku?;26.11.2020 19:40;27.11.2020 1:52;reply_1332030496373678080;https://twitter.com/luba_z_mesta/statuses/1332031539480236033;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;618;;cs;be;;twitter_1331961242521624579;@Burak_OV @Anlexcz @DPOstrava Nejaka porucha nebo Colours? A mas fotku?;burak, ov, anlexcz, dpostrava, nejaka, porucha, nebo, colours, mas, fotku
twitter_1332032139471302661;1;Tweet;;Lubomír Fridrich (@luba_z_mesta);3405572176;@Burak_OV @Anlexcz @DPOstrava tohle má taky skoro 50m ne?;26.11.2020 19:43;27.11.2020 1:52;reply_1332031885153853440;https://twitter.com/luba_z_mesta/statuses/1332032139471302661;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;618;;cs;be;;twitter_1331961242521624579;@Burak_OV @Anlexcz @DPOstrava tohle ma taky skoro 50m ne?;burak, ov, anlexcz, dpostrava, tohle, ma, taky, skoro, ne
twitter_1334141807672913926;-1;Tweet;;Jan Há (@j_a_n_h_a);246975752;@DPOstrava @Macura2014 Od kdy budou prosím tramvaje jezdit podle svých běžných jízdních řádů? Stále chybí některé spoje a cestujících přibývá.;02.12.2020 15:26;02.12.2020 20:39;reply_1316706501210374151;https://twitter.com/j_a_n_h_a/statuses/1334141807672913926;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;3;0;0;;0;0;0;0;0;0;0;;;0;0;;;;151;;cs;cz;;twitter_1316706501210374151;@DPOstrava @Macura2014 Od kdy budou prosim tramvaje jezdit podle svych beznych jizdnich radu? Stale chybi nektere spoje a cestujicich pribyva.;dpostrava, macura, od, kdy, budou, prosim, tramvaje, jezdit, podle, svych, beznych, jizdnich, radu, stale, chybi, nektere, spoje, cestujicich, pribyva
twitter_1335831369226784774;0;Tweet;;Jan Há (@j_a_n_h_a);246975752;Dnes ráno v #ostrava v tramvaji. Bohužel do dneška nebyly obnoveny všechny spoje, a tak se tady mačkáme. Díky @DPOstrava @Macura2014 @DanielMorys https://pic.twitter.com/9h3cPm9CB1;07.12.2020 7:19;07.12.2020 7:58;;https://twitter.com/j_a_n_h_a/statuses/1335831369226784774;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;3;0;0;;0;0;0;0;0;0;0;;;0;1;;;;136;;cs;cz;;twitter_1335831369226784774;Dnes rano v #ostrava v tramvaji. Bohuzel do dneska nebyly obnoveny vsechny spoje, a tak se tady mackame. Diky @DPOstrava @Macura2014 @DanielMorys https://pic.twitter.com/9h3cPm9CB1;dnes, rano, ostrava, tramvaji, bohuzel, do, dneska, nebyly, obnoveny, vsechny, spoje, tak, se, tady, mackame, diky, dpostrava, macura, danielmorys
twitter_1338400290417111042;1;Tweet;;Moravskoslezské inovační centrum (@MSIC_cz);9,10479E+17;"❓Jak sladit firemní kulturu od řidiče po ředitele? 👨‍✈️➡👨‍💼
❓Jak podpořit rozvoj leadershipu ve firmě?
Pojďte besedovat s podnikateli, kteří řeší podobné otázky!
👉 Pořádají @PatriotiMSK @DPOstrava
http://patriotimsk.cz/mezi-podnikateli/registrace/ https://pic.twitter.com/3C06xt3Zuj";14.12.2020 9:27;14.12.2020 13:47;;https://twitter.com/MSIC_cz/statuses/1338400290417111042;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;487;;cs;cz;;twitter_1338400290417111042;"❓Jak sladit firemni kulturu od ridice po reditele? 👨‍✈️➡👨‍💼
❓Jak podporit rozvoj leadershipu ve firme?
Pojdte besedovat s podnikateli, kteri resi podobne otazky!
👉 Poradaji @PatriotiMSK @DPOstrava
http://patriotimsk.cz/mezi-podnikateli/registrace/ https://pic.twitter.com/3C06xt3Zuj";jak, sladit, firemni, kulturu, od, ridice, po, reditele, jak, podporit, rozvoj, leadershipu, ve, firme, pojdte, besedovat, podnikateli, kteri, resi, podobne, otazky, poradaji, patriotimsk, dpostrava
twitter_1338828848042037249;3;Tweet;;DP Ostrava (@DPOstrava);8,01845E+17;@frederikhorten @PavelRyska Dobrý den, podle víkendového jízdního řádu se určitě nejezdí. Zastaveny jsou pouze některé minibusové linky, je redukován počet spojů na linkách 6, 8 a 10 a trolejbusové linky jezdí dle prázdninového jízdního řádu. Detailní info: https://www.dpo.cz/koronavirus.html. Hezký den, tým DPO.;15.12.2020 13:50;15.12.2020 21:12;reply_1338770580162670593;https://twitter.com/DPOstrava/statuses/1338828848042037249;twitter.com;NEUTRAL;0;Twitter;;;;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;1;;;;1485;;cs;cz;;twitter_1338598752832028673;@frederikhorten @PavelRyska Dobry den, podle vikendoveho jizdniho radu se urcite nejezdi. Zastaveny jsou pouze nektere minibusove linky, je redukovan pocet spoju na linkach 6, 8 a 10 a trolejbusove linky jezdi dle prazdninoveho jizdniho radu. Detailni info: https://www.dpo.cz/koronavirus.html. Hezky den, tym DPO.;frederikhorten, pavelryska, dobry, den, podle, vikendoveho, jizdniho, radu, se, urcite, nejezdi, zastaveny, jsou, pouze, nektere, minibusove, linky, je, redukovan, pocet, spoju, na, linkach, trolejbusove, linky, jezdi, dle, prazdninoveho, jizdniho, radu, detailni, info, hezky, den, tym, dpo
twitter_1339283574101569540;1;Tweet;;Josef Muron (@JMuron);118328189;Nove vecerni osvetleni v ostravske @DPOstrava ...ten feeling je luxus. https://pic.twitter.com/rwdp0ThOqi;16.12.2020 19:57;17.12.2020 10:30;;https://twitter.com/JMuron/statuses/1339283574101569540;twitter.com;POSITIVE;12;Twitter;;;@DPOstrava;m;DPOstrava;;3;0;0;;0;0;0;0;0;0;0;;;0;6;;;;41;;cs;cz;;twitter_1339283574101569540;Nove vecerni osvetleni v ostravske @DPOstrava ...ten feeling je luxus. https://pic.twitter.com/rwdp0ThOqi;nove, vecerni, osvetleni, ostravske, dpostrava, ten, feeling, je, luxus
twitter_1339966237196120071;1;Tweet;;Pala Přemysl (@PalaPremysl);470562268;@Macura2014 @DPOstrava Juuu, ten je super, já chci taky trolejbus. Jen školu už asi nestihnu 😂😂, musel bych omládnout o 35let.;18.12.2020 17:10;18.12.2020 22:24;reply_1339838742803214336;https://twitter.com/PalaPremysl/statuses/1339966237196120071;twitter.com;POSITIVE;5;Twitter;;;@DPOstrava;m;DPOstrava;;2;0;0;;0;0;0;0;0;0;0;;;0;0;;;;36;;cs;cz;;twitter_1339838742803214336;@Macura2014 @DPOstrava Juuu, ten je super, ja chci taky trolejbus. Jen skolu uz asi nestihnu 😂😂, musel bych omladnout o 35let.;macura, dpostrava, juuu, ten, je, super, ja, chci, taky, trolejbus, jen, skolu, uz, asi, nestihnu, musel, bych, omladnout, let
twitter_1341280481069961216;0;Tweet;;René Müller (@rnmllr);7,40885E+17;Musím říct, že @DPOstrava je fakt dělo. Včera jsem jel po dlouhé době tramvají přes celé město, dneska škrábnu čtyři rychlé zastávky trolejbusem. A je to tak levné a pro životní prostředí přívětivé. Asi nový koníček. https://pic.twitter.com/QH2waFfAIk;22.12.2020 8:12;22.12.2020 12:36;;https://twitter.com/rnmllr/statuses/1341280481069961216;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;m;DPOstrava;;4;0;0;;0;0;0;0;0;0;0;;;0;23;;;;220;;cs;cz;;twitter_1341280481069961216;Musim rict, ze @DPOstrava je fakt delo. Vcera jsem jel po dlouhe dobe tramvaji pres cele mesto, dneska skrabnu ctyri rychle zastavky trolejbusem. A je to tak levne a pro zivotni prostredi privetive. Asi novy konicek. https://pic.twitter.com/QH2waFfAIk;musim, rict, ze, dpostrava, je, fakt, delo, vcera, jsem, jel, po, dlouhe, dobe, tramvaji, pres, cele, mesto, dneska, skrabnu, ctyri, rychle, zastavky, trolejbusem, je, to, tak, levne, pro, zivotni, prostredi, privetive, asi, novy, konicek
twitter_1348509028012466176;1;Tweet;;Operátor na Železnici (@Operator_Zel);9,93801E+17;"Kdo máte ODIS kartu, můžete ji stejně jako #InKarta Českých drah využít jako nosič jízdenek ČD zakoupených na #eShopCD.

Na kartě mohou být nahrány jízdenky nehledě na jejich zeměpisnou platnost.

@DPOstrava #Moravskoslezskykraj @ceskedrahy_ #Ceskedrahy #CD https://pic.twitter.com/5c8iOrJsvw";11.01.2021 6:56;11.01.2021 12:50;;https://twitter.com/Operator_Zel/statuses/1348509028012466176;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;1;15;;;;2910;;cs;cz;;twitter_1348509028012466176;"Kdo mate ODIS kartu, muzete ji stejne jako #InKarta Ceskych drah vyuzit jako nosic jizdenek CD zakoupenych na #eShopCD.

Na karte mohou byt nahrany jizdenky nehlede na jejich zemepisnou platnost.

@DPOstrava #Moravskoslezskykraj @ceskedrahy_ #Ceskedrahy #CD https://pic.twitter.com/5c8iOrJsvw";kdo, mate, odis, kartu, muzete, ji, stejne, jako, inkarta, ceskych, drah, vyuzit, jako, nosic, jizdenek, cd, zakoupenych, na, eshopcd, na, karte, mohou, byt, nahrany, jizdenky, nehlede, na, jejich, zemepisnou, platnost, dpostrava, moravskoslezskykraj, ceskedrahy, ceskedrahy, cd
twitter_1348525191593394176;3;Tweet;;Jan Há (@j_a_n_h_a);246975752;@Operator_Zel @DPOstrava @ceskedrahy_ To je dobrá inovace, akorát zrovna plánuji odisku nahradit platební kartou, na kterou lze kupón na ostravskou MHD nahrát taky.;11.01.2021 8:00;11.01.2021 9:11;reply_1348509028012466176;https://twitter.com/j_a_n_h_a/statuses/1348525191593394176;twitter.com;POSITIVE;5;Twitter;;;@DPOstrava;u;DPOstrava;;3;0;0;;0;0;0;0;0;0;0;;;0;1;;;;151;;cs;cz;;twitter_1348509028012466176;@Operator_Zel @DPOstrava @ceskedrahy_ To je dobra inovace, akorat zrovna planuji odisku nahradit platebni kartou, na kterou lze kupon na ostravskou MHD nahrat taky.;operator, zel, dpostrava, ceskedrahy, to, je, dobra, inovace, akorat, zrovna, planuji, odisku, nahradit, platebni, kartou, na, kterou, lze, kupon, na, ostravskou, mhd, nahrat, taky
twitter_1348671010179076098;-1;Tweet;;Jan Cafourek (@CafourekJan);1,03033E+18;@Operator_Zel @DPOstrava @ceskedrahy_ Škoda;11.01.2021 17:40;12.01.2021 23:51;reply_1348669202081705996;https://twitter.com/CafourekJan/statuses/1348671010179076098;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;m;DPOstrava;;2;0;0;;0;0;0;0;0;0;0;;;0;0;;;;47;;cs;;;twitter_1348509028012466176;@Operator_Zel @DPOstrava @ceskedrahy_ Skoda;operator, zel, dpostrava, ceskedrahy, skoda
twitter_1348898068431831040;-1;Tweet;;DP Ostrava (@DPOstrava);8,01845E+17;Jízdenkomaty nově nabízejí i 24hodinové jízdenky 🕛 pro Kreditní jízdenky. To například znamená, že už nebudete muset jízdenku přikládat při všech nástupech a můžete využít víkendovou rozšířenou platnost. ☺️ https://pic.twitter.com/pYabEqV9FA;12.01.2021 8:42;12.01.2021 20:45;;https://twitter.com/DPOstrava/statuses/1348898068431831040;twitter.com;NEUTRAL;0;Twitter;;;;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;6;;;;1485;;cs;cz;;twitter_1348898068431831040;Jizdenkomaty nove nabizeji i 24hodinove jizdenky 🕛 pro Kreditni jizdenky. To napriklad znamena, ze uz nebudete muset jizdenku prikladat pri vsech nastupech a muzete vyuzit vikendovou rozsirenou platnost. ☺️ https://pic.twitter.com/pYabEqV9FA;jizdenkomaty, nove, nabizeji, hodinove, jizdenky, pro, kreditni, jizdenky, to, napriklad, znamena, ze, uz, nebudete, muset, jizdenku, prikladat, pri, vsech, nastupech, muzete, vyuzit, vikendovou, rozsirenou, platnost
twitter_1348961119784873984;1;Tweet;;Michal™ (@Michal94482384);1,238E+18;"@Ostrava_cz @DPOstrava
Dobrý den, chtěl bych se zeptat na autobus na fotce. Potkáváme je všude po Ostravě. Také jsem jel 2x už takto osvětleným autobusem a toto světlo je nepříjemné (nedá se u něj číst a autobus je špatně osvětlen). Jaký to má význam? https://pic.twitter.com/RjClt6jv6E";12.01.2021 12:52;12.01.2021 13:13;;https://twitter.com/Michal94482384/statuses/1348961119784873984;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;m;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;11;;cs;;;twitter_1348961119784873984;"@Ostrava_cz @DPOstrava
Dobry den, chtel bych se zeptat na autobus na fotce. Potkavame je vsude po Ostrave. Take jsem jel 2x uz takto osvetlenym autobusem a toto svetlo je neprijemne (neda se u nej cist a autobus je spatne osvetlen). Jaky to ma vyznam? https://pic.twitter.com/RjClt6jv6E";ostrava, cz, dpostrava, dobry, den, chtel, bych, se, zeptat, na, autobus, na, fotce, potkavame, je, vsude, po, ostrave, take, jsem, jel, uz, takto, osvetlenym, autobusem, toto, svetlo, je, neprijemne, neda, se, nej, cist, autobus, je, spatne, osvetlen, jaky, to, ma, vyznam
twitter_1349790908829609988;1;Tweet;;Aleš Burakowski (@Burak_OV);598213546;@Jakubprazskej @DPOstrava @Ostrava_cz Přesně tak :);14.01.2021 19:50;14.01.2021 21:13;reply_1349790279600132096;https://twitter.com/Burak_OV/statuses/1349790908829609988;twitter.com;POSITIVE;12;Twitter;;;@DPOstrava;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;2;;;;850;;cs;cz;;twitter_1349790279600132096;@Jakubprazskej @DPOstrava @Ostrava_cz Presne tak :);jakubprazskej, dpostrava, ostrava, cz, presne, tak
twitter_1349816750028808193;2;Tweet;;Jan Lenart (@Lenart_JL);1,14232E+18;@Burak_OV @DPOstrava @Ostrava_cz Tohle je vážně skvělá fotka. Doufám, že si je archivujete, za 20 let to bude skvělé do nějaké publikace.;14.01.2021 21:32;14.01.2021 22:44;reply_1349782202289152000;https://twitter.com/Lenart_JL/statuses/1349816750028808193;twitter.com;POSITIVE;18;Twitter;;;@DPOstrava;u;DPOstrava;;4;0;0;;0;0;0;0;0;0;0;;;0;4;;;;382;;cs;cz;;twitter_1349782202289152000;@Burak_OV @DPOstrava @Ostrava_cz Tohle je vazne skvela fotka. Doufam, ze si je archivujete, za 20 let to bude skvele do nejake publikace.;burak, ov, dpostrava, ostrava, cz, tohle, je, vazne, skvela, fotka, doufam, ze, si, je, archivujete, za, let, to, bude, skvele, do, nejake, publikace
twitter_1349981830401949696;1;Tweet;;TekuSP (@TekuSP);540989201;"@Burak_OV @Lenart_JL @Jarin210 @DPOstrava @Ostrava_cz To je německý model.

Ale ano, je to dopředu a stát no..";15.01.2021 8:28;15.01.2021 20:07;reply_1349898950548074496;https://twitter.com/TekuSP/statuses/1349981830401949696;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;4;0;0;;0;0;0;0;0;0;0;;;0;0;;;;389;;cs;cz;;twitter_1349782202289152000;"@Burak_OV @Lenart_JL @Jarin210 @DPOstrava @Ostrava_cz To je nemecky model.

Ale ano, je to dopredu a stat no..";burak, ov, lenart, jl, jarin, dpostrava, ostrava, cz, to, je, nemecky, model, ale, ano, je, to, dopredu, stat, no
twitter_1351112641025073154;1;Tweet;;DP Ostrava (@DPOstrava);8,01845E+17;"Mít uživatelský účet na našem eshopu se vyplatí. 😊 Najdete tady snadno vše na jednom místě - přehled svých karet, provedené jízdy a daňové doklady k nim ke stažení.
👉 https://eshop.dpo.cz https://pic.twitter.com/j0WHCGdtQt";18.01.2021 11:22;18.01.2021 16:34;;https://twitter.com/DPOstrava/statuses/1351112641025073154;twitter.com;POSITIVE;19;Twitter;;;;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;0;;;;1485;;cs;cz;;twitter_1351112641025073154;"Mit uzivatelsky ucet na nasem eshopu se vyplati. 😊 Najdete tady snadno vse na jednom miste - prehled svych karet, provedene jizdy a danove doklady k nim ke stazeni.
👉 https://eshop.dpo.cz https://pic.twitter.com/j0WHCGdtQt";mit, uzivatelsky, ucet, na, nasem, eshopu, se, vyplati, najdete, tady, snadno, vse, na, jednom, miste, prehled, svych, karet, provedene, jizdy, danove, doklady, nim, ke, stazeni
twitter_1351128332436467712;1;Tweet;;Michal™ (@Michal94482384);1,238E+18;"@Macura2014 @Ostrava_cz @DPOstrava
Dobrý den, chtěl bych se zeptat na autobus na fotce. Potkáváme je všude po Ostravě. Také jsem jel 2x už takto osvětleným autobusem a toto světlo je nepříjemné a autobus je špatně osvětlen .Jaký to má význam? https://pic.twitter.com/RjClt6jv6E";18.01.2021 12:24;18.01.2021 12:42;;https://twitter.com/Michal94482384/statuses/1351128332436467712;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;m;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;11;;cs;;;twitter_1351128332436467712;"@Macura2014 @Ostrava_cz @DPOstrava
Dobry den, chtel bych se zeptat na autobus na fotce. Potkavame je vsude po Ostrave. Take jsem jel 2x uz takto osvetlenym autobusem a toto svetlo je neprijemne a autobus je spatne osvetlen .Jaky to ma vyznam? https://pic.twitter.com/RjClt6jv6E";macura, ostrava, cz, dpostrava, dobry, den, chtel, bych, se, zeptat, na, autobus, na, fotce, potkavame, je, vsude, po, ostrave, take, jsem, jel, uz, takto, osvetlenym, autobusem, toto, svetlo, je, neprijemne, autobus, je, spatne, osvetlen, jaky, to, ma, vyznam
twitter_1351132381848211457;4;Tweet;;DP Ostrava (@DPOstrava);8,01845E+17;@Michal94482384 Tlumené modré osvětlení zajišťuje řidiči lepší výhled na komunikaci, a to zejména v úsecích bez veřejného osvětlení, a tím přispívá k bezpečnosti provozu. V případě potřeby můžete po zastavení v zastávce řidiče požádat o přepnutí barvy osvětlení. Hezký den,tým DPO;18.01.2021 12:40;18.01.2021 12:41;reply_1351128332436467712;https://twitter.com/DPOstrava/statuses/1351132381848211457;twitter.com;NEUTRAL;0;Twitter;;;;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;0;;;;1485;;cs;cz;;twitter_1351128332436467712;@Michal94482384 Tlumene modre osvetleni zajistuje ridici lepsi vyhled na komunikaci, a to zejmena v usecich bez verejneho osvetleni, a tim prispiva k bezpecnosti provozu. V pripade potreby muzete po zastaveni v zastavce ridice pozadat o prepnuti barvy osvetleni. Hezky den,tym DPO;michal, tlumene, modre, osvetleni, zajistuje, ridici, lepsi, vyhled, na, komunikaci, to, zejmena, usecich, bez, verejneho, osvetleni, tim, prispiva, bezpecnosti, provozu, pripade, potreby, muzete, po, zastaveni, zastavce, ridice, pozadat, prepnuti, barvy, osvetleni, hezky, den, tym, dpo
twitter_1351226015566229518;1;Tweet;;Michal™ (@Michal94482384);1,238E+18;@DPOstrava No nevím jednou jsem zkusil řidiči něco říct, ale moc jsem nepochodil. A tyto světla používají řidiči i tam kde je vozovka osvětlená. Zkusím se ještě zeptat na hygieně zda to vyhovuje normám, protože se u toho nedá ani číst a vůz je špatně osvětlen, když vše svítí modře.;18.01.2021 18:52;18.01.2021 18:55;reply_1351132381848211457;https://twitter.com/Michal94482384/statuses/1351226015566229518;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;m;DPOstrava;;1;0;0;;0;0;0;0;0;0;0;;;0;0;;;;11;;cs;;;twitter_1351128332436467712;@DPOstrava No nevim jednou jsem zkusil ridici neco rict, ale moc jsem nepochodil. A tyto svetla pouzivaji ridici i tam kde je vozovka osvetlena. Zkusim se jeste zeptat na hygiene zda to vyhovuje normam, protoze se u toho neda ani cist a vuz je spatne osvetlen, kdyz vse sviti modre.;dpostrava, no, nevim, jednou, jsem, zkusil, ridici, neco, rict, ale, moc, jsem, nepochodil, tyto, svetla, pouzivaji, ridici, tam, kde, je, vozovka, osvetlena, zkusim, se, jeste, zeptat, na, hygiene, zda, to, vyhovuje, normam, protoze, se, toho, neda, ani, cist, vuz, je, spatne, osvetlen, kdyz, vse, sviti, modre
twitter_1352614849273077760;1;Tweet;;DP Ostrava (@DPOstrava);8,01845E+17;Nový ostravský tramvajový simulátor slouží pro moderní přípravu všech budoucích řidičů.🚊 Co všechno umí zjistěte na: http://bit.ly/TramvajovySimulator https://pic.twitter.com/PYs8qyCOM3;22.01.2021 14:51;22.01.2021 14:55;;https://twitter.com/DPOstrava/statuses/1352614849273077760;twitter.com;POSITIVE;12;Twitter;;;;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;3;13;;;;1485;;cs;cz;;twitter_1352614849273077760;Novy ostravsky tramvajovy simulator slouzi pro moderni pripravu vsech budoucich ridicu.🚊 Co vsechno umi zjistete na: http://bit.ly/TramvajovySimulator https://pic.twitter.com/PYs8qyCOM3;novy, ostravsky, tramvajovy, simulator, slouzi, pro, moderni, pripravu, vsech, budoucich, ridicu, co, vsechno, umi, zjistete, na
twitter_1355059216965369860;2;Tweet;;Matěj Smlsal (@smlsal);923861202;„Tak teď jsme sejmuli medvěda.“ Tenhle dopravní simulátor od @DPOstrava by miloval každý, kdo je šotouš, kdo rád hrál počítačové hry nebo kdo zná @Ostrava_cz a chce hádat, kudy tramvaj jede. Do kabiny jsem sednul i já, to byla jízda! :P https://www.idnes.cz/ostrava/zpravy/simulator-tramvaj-ostrava-smlsal-jizda-test.A210122_190559_automoto_smls;29.01.2021 8:44;29.01.2021 11:28;;https://twitter.com/smlsal/statuses/1355059216965369860;twitter.com;POSITIVE;3;Twitter;;;@DPOstrava;m;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;1;6;;;;790;;cs;cz;;twitter_1355059216965369860;„Tak ted jsme sejmuli medveda.“ Tenhle dopravni simulator od @DPOstrava by miloval kazdy, kdo je sotous, kdo rad hral pocitacove hry nebo kdo zna @Ostrava_cz a chce hadat, kudy tramvaj jede. Do kabiny jsem sednul i ja, to byla jizda! :P https://www.idnes.cz/ostrava/zpravy/simulator-tramvaj-ostrava-smlsal-jizda-test.A210122_190559_automoto_smls;tak, ted, jsme, sejmuli, medveda, tenhle, dopravni, simulator, od, dpostrava, by, miloval, kazdy, kdo, je, sotous, kdo, rad, hral, pocitacove, hry, nebo, kdo, zna, ostrava, cz, chce, hadat, kudy, tramvaj, jede, do, kabiny, jsem, sednul, ja, to, byla, jizda
twitter_1358704072375812096;1;Tweet;;Aleš Burakowski (@Burak_OV);598213546;Ze svými kolegy děláme vše proto abyste se do svých cílových stanic dostali bezpečně a pokud možno včas. Počasí nám sice nepřeje ale my se nevzdáme... #ZivotTramvajaka @DPOstrava;08.02.2021 10:07;08.02.2021 12:14;;https://twitter.com/Burak_OV/statuses/1358704072375812096;twitter.com;NEUTRAL;0;Twitter;;;@DPOstrava;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;17;;;;850;;cs;cz;;twitter_1358704072375812096;Ze svymi kolegy delame vse proto abyste se do svych cilovych stanic dostali bezpecne a pokud mozno vcas. Pocasi nam sice nepreje ale my se nevzdame... #ZivotTramvajaka @DPOstrava;ze, svymi, kolegy, delame, vse, proto, abyste, se, do, svych, cilovych, stanic, dostali, bezpecne, pokud, mozno, vcas, pocasi, nam, sice, nepreje, ale, my, se, nevzdame, zivottramvajaka, dpostrava
twitter_1359481293407477762;6;Tweet;;DP Ostrava (@DPOstrava);8,01845E+17;@pepin58379010 Dobrý den, nano nástřiky jsme v minulosti testovali v souvislosti s čistotou tramvají, avšak neměly požadovanou účinnost. Dezinfikujeme za použití běžných přípravků (které odpovídají platným normám), a běžně dostupné technologie, jako je například ozón. Hezký den;10.02.2021 13:36;17.02.2021 23:42;reply_1358429694287314944;https://twitter.com/DPOstrava/statuses/1359481293407477762;twitter.com;POSITIVE;26;Twitter;;;;u;DPOstrava;;5;0;0;;0;0;0;0;0;0;0;;;0;1;;;;1485;;cs;cz;;twitter_1358428987878502402;@pepin58379010 Dobry den, nano nastriky jsme v minulosti testovali v souvislosti s cistotou tramvaji, avsak nemely pozadovanou ucinnost. Dezinfikujeme za pouziti beznych pripravku (ktere odpovidaji platnym normam), a bezne dostupne technologie, jako je napriklad ozon. Hezky den;pepin, dobry, den, nano, nastriky, jsme, minulosti, testovali, souvislosti, cistotou, tramvaji, avsak, nemely, pozadovanou, ucinnost, dezinfikujeme, za, pouziti, beznych, pripravku, ktere, odpovidaji, platnym, normam, bezne, dostupne, technologie, jako, je, napriklad, ozon, hezky, den
